"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"DEEPINDS","Deep Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","10-Apr-2023","10-Apr-2023","-","-"
"TIPSMUSIC","Tips Music Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","21-Apr-2023","21-Apr-2023","-","-"
"GOYALALUM","Goyal Aluminiums Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","25-Apr-2023","25-Apr-2023","-","-"
"APOLLO","Apollo Micro Systems Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","04-May-2023","04-May-2023","-","-"
"VISAKAIND","Visaka Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","15-May-2023","15-May-2023","-","-"
"SRPL","Shree Ram Proteins Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","19-May-2023","19-May-2023","-","-"
"RADHIKAJWE","Radhika Jeweltech Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","26-May-2023","26-May-2023","-","-"
"HARDWYN","Hardwyn India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","05-Jun-2023","05-Jun-2023","-","-"
"IONEXCHANG","ION Exchange (India) Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","12-Jun-2023","12-Jun-2023","-","-"
"VBL","Varun Beverages Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","2","15-Jun-2023","15-Jun-2023","-","-"
"AKI","AKI India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","22-Jun-2023","22-Jun-2023","-","-"
"MAANALU","Maan Aluminium Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","27-Jul-2023","27-Jul-2023","-","-"
"SERVOTECH","Servotech Power Systems Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","28-Jul-2023","28-Jul-2023","-","-"
"AKSHAR","Akshar Spintex Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","31-Jul-2023","31-Jul-2023","-","-"
"SARDAEN","Sarda Energy & Minerals Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","04-Aug-2023","04-Aug-2023","-","-"
"IRISDOREME","Iris Clothings Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","11-Aug-2023","11-Aug-2023","-","-"
"OSWALSEEDS","ShreeOswal Seeds And Chemicals Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","18-Aug-2023","18-Aug-2023","-","-"
"ADFFOODS","ADF Foods Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","11-Sep-2023","11-Sep-2023","-","-"
"SARVESHWAR","Sarveshwar Foods Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","15-Sep-2023","15-Sep-2023","-","-"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","18-Sep-2023","18-Sep-2023","-","-"
"HAL","Hindustan Aeronautics Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","28-Sep-2023","29-Sep-2023","-","-"
"FOCUS","Focus Lighting and Fixtures Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","06-Oct-2023","06-Oct-2023","-","-"
"SURYAROSNI","Surya Roshni Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","06-Oct-2023","06-Oct-2023","-","-"
"SIGACHI","Sigachi Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","09-Oct-2023","09-Oct-2023","-","-"
"THEMISMED","Themis Medicare Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","10-Oct-2023","10-Oct-2023","-","-"
"GEEKAYWIRE","Geekay Wires Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","23-Oct-2023","23-Oct-2023","-","-"
"JAYBARMARU","Jay Bharat Maruti Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","2","26-Oct-2023","26-Oct-2023","-","-"
"TALBROAUTO","Talbros Automotive Components Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","27-Oct-2023","27-Oct-2023","-","-"
"BCLIND","Bcl Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","27-Oct-2023","27-Oct-2023","-","-"
"MITTAL","Mittal Life Style Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","01-Nov-2023","01-Nov-2023","-","-"
"CANTABIL","Cantabil Retail India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","02-Nov-2023","02-Nov-2023","-","-"
"HPAL","HP Adhesives Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","09-Nov-2023","09-Nov-2023","-","-"
"MKPL","M K Proteins Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","10-Nov-2023","10-Nov-2023","-","-"
"HINDCON","Hindcon Chemicals Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","10-Nov-2023","10-Nov-2023","-","-"
"ATALREAL","Atal Realtech Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","16-Nov-2023","16-Nov-2023","-","-"
"SHAILY","Shaily Engineering Plastics Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","23-Nov-2023","23-Nov-2023","-","-"
"TPHQ","Teamo Productions HQ Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","14-Dec-2023","14-Dec-2023","-","-"
"HMAAGRO","HMA Agro Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","29-Dec-2023","29-Dec-2023","-","-"
"NESTLEIND","Nestle India Limited","EQ","Face Value Split (Sub-Division) - From Rs10/- Per Share To Re 1/- Per Share","1","05-Jan-2024","05-Jan-2024","-","-"
"PGIL","Pearl Global Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs10/- Per Share To Rs 5/- Per Share","5","05-Jan-2024","05-Jan-2024","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","10-Jan-2024","10-Jan-2024","-","-"
"DOLPHIN","Dolphin Offshore Enterprises (India) Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","25-Jan-2024","25-Jan-2024","-","-"
"CGCL","Capri Global Capital Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","05-Mar-2024","05-Mar-2024","-","-"
"MANORAMA","Manorama Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","07-Mar-2024","08-Mar-2024","-","-"
"REFEX","Refex Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","22-Mar-2024","22-Mar-2024","-","-"
"LAL","Lorenzini Apparels Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","28-Mar-2024","28-Mar-2024","-","-"
"PERSISTENT","Persistent Systems Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","28-Mar-2024","01-Apr-2024","-","-"
"CUPID","Cupid Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","04-Apr-2024","04-Apr-2024","-","-"
"BTML","Bodhi Tree Multimedia Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","05-Apr-2024","05-Apr-2024","-","-"
"SBGLP","Suratwwala Business Group Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","18-Apr-2024","18-Apr-2024","-","-"
"BBL","Bharat Bijlee Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","24-Apr-2024","24-Apr-2024","-","-"
"BHAGCHEM","Bhagiradha Chemicals & Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 1/- Per Share","1","02-May-2024","02-May-2024","-","-"
"SONAMLTD","SONAM LIMITED","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","10-May-2024","10-May-2024","-","-"
"CANBK","Canara Bank","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","15-May-2024","15-May-2024","-","-"
"VARDMNPOLY","Vardhman Polytex Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","17-May-2024","18-May-2024","-","-"
"SDBL","Som Distilleries & Breweries Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","2","24-May-2024","24-May-2024","-","-"
"BDL","Bharat Dynamics Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","24-May-2024","24-May-2024","-","-"
"BALAXI","BALAXI PHARMACEUTICALS LIMITED","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","30-May-2024","30-May-2024","-","-"
"DAVANGERE","Davangere Sugar Company Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","31-May-2024","31-May-2024","-","-"
"KAMOPAINTS","Kamdhenu Ventures Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","14-Jun-2024","14-Jun-2024","-","-"
"PREMEXPLN","Premier Explosives Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","21-Jun-2024","21-Jun-2024","-","-"
"SHAREINDIA","Share India Securities Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","27-Jun-2024","27-Jun-2024","-","-"
"AVONMORE","Avonmore Capital & Management Services Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 1/- Per Share","1","28-Jun-2024","28-Jun-2024","-","-"
"REMSONSIND","Remsons Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","05-Jul-2024","05-Jul-2024","-","-"
"VERTOZ","Vertoz Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","05-Jul-2024","05-Jul-2024","-","-"
"PGEL","PG Electroplast Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","10-Jul-2024","10-Jul-2024","-","-"
"KPIGREEN","KPI Green Energy Limited","EQ","Face Value Split (Sub-Division) - From Rs10/- Per Share To Rs 5/- Per Share","5","18-Jul-2024","18-Jul-2024","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","19-Jul-2024","19-Jul-2024","-","-"
"ALMONDZ","Almondz Global Securities Limited","EQ","Face Value Split (Sub-Division) - From Rs 6/- Per Share To Re 1/- Per Share","1","23-Jul-2024","23-Jul-2024","-","-"
"KSB","Ksb Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","25-Jul-2024","25-Jul-2024","-","-"
"AARTECH","Aartech Solonics Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","09-Aug-2024","09-Aug-2024","-","-"
"KAPSTON","Kapston Services Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","09-Aug-2024","09-Aug-2024","-","-"
"RUSHIL","Rushil Decor Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","09-Aug-2024","09-Aug-2024","-","-"
"FILATFASH","Filatex Fashions Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","09-Aug-2024","09-Aug-2024","-","-"
"SAPPHIRE","Sapphire Foods India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","05-Sep-2024","05-Sep-2024","-","-"
"ANDHRAPAP","ANDHRA PAPER LIMITED","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","11-Sep-2024","11-Sep-2024","-","-"
"VBL","Varun Beverages Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share","2","12-Sep-2024","12-Sep-2024","-","-"
"SPORTKING","Sportking India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","13-Sep-2024","13-Sep-2024","-","-"
"KIMS","Krishna Institute of Medical Sciences Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","13-Sep-2024","13-Sep-2024","-","-"
"RPPL","Rajshree Polypack Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","17-Sep-2024","18-Sep-2024","-","-"
"NDL","Nandan Denim Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","19-Sep-2024","19-Sep-2024","-","-"
"SANGHVIMOV","Sanghvi Movers Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","27-Sep-2024","27-Sep-2024","-","-"
"GPIL","Godawari Power And Ispat limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","04-Oct-2024","04-Oct-2024","-","-"
"JINDALSAW","Jindal Saw Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","09-Oct-2024","09-Oct-2024","-","-"
"VAISHALI","Vaishali Pharma Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","15-Oct-2024","15-Oct-2024","-","-"
"POCL","Pondy Oxides & Chemicals Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share","5","16-Oct-2024","16-Oct-2024","-","-"
